idx,mu,abs_mu,last,y_abs,delta_true,enter,side,profit,q_hist
73,-0.739698,0.739698,30.0,31.504961,1.504961,0,0,-0.0,
74,-0.7759538,0.7759538,30.0,31.757788,1.7577877,0,0,-0.0,
75,-0.8948037,0.8948037,30.0,31.233206,1.2332058,0,0,-0.0,
76,-0.85672635,0.85672635,30.0,31.751251,1.7512512,0,0,-0.0,
77,-0.83544165,0.83544165,30.0,31.777954,1.7779541,0,0,-0.0,
78,-0.6778082,0.6778082,30.0,31.166956,1.166956,0,0,-0.0,
79,-0.83251435,0.83251435,30.0,31.661568,1.6615677,0,0,-0.0,
80,-0.9993289,0.9993289,29.0,31.53155,2.5315495,0,0,-0.0,
81,-0.8031512,0.8031512,29.0,31.029615,2.0296154,0,0,-0.0,
82,-0.8791432,0.8791432,29.0,31.211912,2.2119122,0,0,-0.0,
83,-0.99611497,0.99611497,29.0,31.154112,2.1541119,0,0,-0.0,
84,-0.9378451,0.9378451,29.0,30.695667,1.6956673,0,0,-0.0,
85,-0.94317293,0.94317293,29.0,30.63032,1.6303196,0,0,-0.0,
86,-0.8185355,0.8185355,29.0,30.149454,1.1494541,0,0,-0.0,
87,-0.88022166,0.88022166,29.0,30.44577,1.4457703,0,0,-0.0,
88,-1.0048642,1.0048642,29.0,30.811716,1.8117161,0,0,-0.0,
89,-0.7842927,0.7842927,28.0,30.848671,2.848671,0,0,-0.0,
90,-0.8726534,0.8726534,27.0,30.524075,3.5240746,0,0,-0.0,
91,-0.9941959,0.9941959,27.0,30.196661,3.196661,0,0,-0.0,
92,-0.93814033,0.93814033,28.0,29.83376,1.8337593,0,0,-0.0,
93,-0.93951994,0.93951994,28.0,30.085234,2.0852337,0,0,-0.0,
94,-0.82174623,0.82174623,28.0,29.674896,1.6748962,0,0,-0.0,
95,-0.87414765,0.87414765,29.0,29.76244,0.7624397,0,0,-0.0,
96,-1.1325005,1.1325005,29.0,30.141819,1.141819,0,0,-0.0,
97,-1.0848687,1.0848687,28.0,30.445995,2.4459953,0,0,-0.0,
98,-1.0576955,1.0576955,29.0,30.368628,1.3686275,0,0,-0.0,
99,-0.8935943,0.8935943,28.0,30.77982,2.7798195,0,0,-0.0,
100,-1.0162826,1.0162826,28.0,30.806684,2.8066845,0,0,-0.0,
101,-0.96482587,0.96482587,28.0,31.045471,3.0454712,0,0,-0.0,
102,-0.86845666,0.86845666,30.0,30.925959,0.92595863,0,0,-0.0,
103,-1.1924889,1.1924889,30.0,31.415472,1.415472,0,0,-0.0,
104,-1.1399053,1.1399053,30.0,31.841946,1.8419456,0,0,-0.0,
105,-1.076597,1.076597,31.0,31.34515,0.34515,0,0,-0.0,
106,-1.051252,1.051252,32.0,31.38622,-0.61377907,0,0,0.0,
107,-0.8798713,0.8798713,31.0,30.948881,-0.05111885,0,0,0.0,
108,-1.0127325,1.0127325,34.0,30.969059,-3.030941,0,0,0.0,
109,-0.9621875,0.9621875,34.0,31.444485,-2.5555153,0,0,0.0,
110,-0.8665263,0.8665263,34.0,31.732105,-2.2678947,0,0,0.0,
111,-1.1871086,1.1871086,33.0,33.863045,0.86304474,0,0,-0.0,
112,-1.1340669,1.1340669,33.0,33.336876,0.33687592,0,0,-0.0,
113,-1.0750768,1.0750768,33.0,33.968708,0.96870804,0,0,-0.0,
114,-1.0613946,1.0613946,33.0,34.74166,1.7416611,0,0,-0.0,
115,-0.8348878,0.8348878,33.0,35.176495,2.1764946,0,0,-0.0,
116,-0.96894974,0.96894974,33.0,35.272007,2.272007,0,0,-0.0,
117,-0.89454204,0.89454204,33.0,34.748707,1.7487068,0,0,-0.0,
118,-0.7973959,0.7973959,32.0,33.350605,1.350605,0,0,-0.0,
119,-1.1882759,1.1882759,31.0,33.374603,2.3746033,0,0,-0.0,
120,-1.1125411,1.1125411,32.0,33.91307,1.9130707,0,0,-0.0,
121,-1.0256594,1.0256594,32.0,33.303326,1.3033257,0,0,-0.0,
122,-1.0441233,1.0441233,33.0,33.508087,0.50808716,0,0,-0.0,
123,-0.8241424,0.8241424,33.0,34.9346,1.9346008,0,0,-0.0,
124,-0.8965013,0.8965013,33.0,34.069237,1.0692368,0,0,-0.0,
125,-0.88627046,0.88627046,33.0,34.587406,1.5874062,0,0,-0.0,
126,-0.8395621,0.8395621,33.0,34.030434,1.0304337,0,0,-0.0,
127,-1.0552351,1.0552351,33.0,33.88155,0.88154984,0,0,-0.0,
128,-1.0232943,1.0232943,33.0,33.663177,0.6631775,0,0,-0.0,
129,-0.95934314,0.95934314,33.0,33.370903,0.37090302,0,0,-0.0,
130,-1.0031288,1.0031288,33.0,34.030193,1.0301933,0,0,-0.0,
131,-0.8054728,0.8054728,32.0,34.282116,2.282116,0,0,-0.0,
132,-0.87719184,0.87719184,32.0,37.444973,5.444973,0,0,-0.0,
133,-0.87502795,0.87502795,32.0,38.424004,6.4240036,0,0,-0.0,
134,-0.84676975,0.84676975,32.0,37.487717,5.4877167,0,0,-0.0,
135,-1.0628694,1.0628694,32.0,37.64496,5.6449585,0,0,-0.0,
136,-1.0433995,1.0433995,31.0,37.6403,6.6403008,0,0,-0.0,
137,-1.0014274,1.0014274,31.0,36.859825,5.859825,0,0,-0.0,
138,-1.0429333,1.0429333,32.0,36.48541,4.485409,0,0,-0.0,
139,-0.8451467,0.8451467,32.0,35.85847,3.858471,0,0,-0.0,
140,-0.8669507,0.8669507,32.0,36.13451,4.13451,0,0,-0.0,
141,-0.86207205,0.86207205,31.0,35.705406,4.705406,0,0,-0.0,
142,-0.82336396,0.82336396,31.0,36.369835,5.369835,0,0,-0.0,
143,-1.0571144,1.0571144,31.0,35.749702,4.7497025,0,0,-0.0,
144,-1.030735,1.030735,31.0,35.516647,4.5166473,0,0,-0.0,
145,-0.9972951,0.9972951,31.0,36.19206,5.1920586,0,0,-0.0,
146,-1.0435691,1.0435691,31.0,36.051292,5.0512924,0,0,-0.0,
147,-0.34819338,0.34819338,30.0,36.32656,6.326561,0,0,-0.0,
148,-1.1841854,1.1841854,28.0,35.317345,7.3173447,0,0,-0.0,
149,-1.1751896,1.1751896,28.0,36.061848,8.061848,0,0,-0.0,
150,-1.0768132,1.0768132,29.0,36.926155,7.926155,0,0,-0.0,
151,-1.1352426,1.1352426,29.0,37.601078,8.601078,0,0,-0.0,
152,-1.3012096,1.3012096,29.0,37.126923,8.126923,0,0,-0.0,
153,-1.2779794,1.2779794,29.0,37.046154,8.046154,0,0,-0.0,
154,-1.2594296,1.2594296,30.0,36.61523,6.6152306,0,0,-0.0,
155,-1.1844121,1.1844121,30.0,36.768,6.7680016,0,0,-0.0,
156,-1.2083746,1.2083746,29.0,38.146,9.146,0,0,-0.0,
157,-1.172177,1.172177,29.0,37.456154,8.456154,0,0,-0.0,
158,-1.0734062,1.0734062,29.0,38.790768,9.790768,0,0,-0.0,
159,-1.1341205,1.1341205,29.0,38.70769,9.707691,0,0,-0.0,
160,-1.2852391,1.2852391,30.0,38.092,8.091999,0,0,-0.0,
161,-1.2783499,1.2783499,32.0,37.663383,5.6633835,0,0,-0.0,
162,-1.2603117,1.2603117,32.0,38.303078,6.3030777,0,0,-0.0,
163,-1.185408,1.185408,33.0,37.597538,4.597538,0,0,-0.0,
164,-1.2030175,1.2030175,33.0,38.268,5.2680016,0,0,-0.0,
165,-1.1600276,1.1600276,34.0,37.907692,3.907692,0,0,-0.0,
166,-1.071606,1.071606,35.0,37.09477,2.0947685,0,0,-0.0,
167,-1.1306106,1.1306106,34.0,35.841232,1.8412323,0,0,-0.0,
168,-1.2902495,1.2902495,32.0,35.221386,3.221386,0,0,-0.0,
169,-1.2829511,1.2829511,32.0,34.923077,2.9230766,0,0,-0.0,
170,-1.2671831,1.2671831,32.0,34.186615,2.186615,0,0,-0.0,
171,-1.1891989,1.1891989,32.0,34.371384,2.3713837,0,0,-0.0,
172,-1.1972291,1.1972291,32.0,35.74123,3.74123,0,0,-0.0,
173,-1.1660436,1.1660436,33.0,34.61169,1.6116905,0,0,-0.0,
174,-1.0786916,1.0786916,33.0,34.873077,1.8730774,0,0,-0.0,
175,-1.1552867,1.1552867,33.0,34.734924,1.7349243,0,0,-0.0,
176,-1.2978702,1.2978702,33.0,34.898308,1.8983078,0,0,-0.0,
177,-1.2903093,1.2903093,33.0,35.692307,2.6923065,0,0,-0.0,
178,-1.2704899,1.2704899,32.0,35.87631,3.8763084,0,0,-0.0,
179,-1.1950995,1.1950995,32.0,35.925694,3.9256935,0,0,-0.0,
180,-1.2029979,1.2029979,33.0,35.52446,2.5244598,0,0,-0.0,
181,-1.1666949,1.1666949,33.0,35.280155,2.2801552,0,0,-0.0,
182,-1.0775864,1.0775864,36.0,34.78077,-1.2192307,0,0,0.0,
183,-1.095663,1.095663,38.0,34.002617,-3.997383,0,0,0.0,
184,-1.2454644,1.2454644,37.0,30.098154,-6.901846,0,0,0.0,
185,-1.2739124,1.2739124,38.0,32.365383,-5.634617,0,0,0.0,
186,-1.252261,1.252261,38.0,31.898615,-6.101385,0,0,0.0,
187,-1.1707053,1.1707053,37.0,30.903538,-6.0964622,0,0,0.0,
188,-1.1779102,1.1779102,36.0,31.351847,-4.6481533,0,0,0.0,
189,-1.1623012,1.1623012,35.0,30.26,-4.74,0,0,0.0,
190,-1.1542082,1.1542082,35.0,29.999846,-5.0001545,0,0,0.0,
191,-1.1093324,1.1093324,35.0,30.769077,-4.2309227,0,0,0.0,
192,-1.1813734,1.1813734,36.0,30.646,-5.354,0,0,0.0,
193,-1.2352508,1.2352508,35.0,29.999846,-5.0001545,0,0,0.0,
194,-1.2969153,1.2969153,35.0,29.872,-5.1280003,0,0,0.0,
195,-1.1469156,1.1469156,35.0,31.194307,-3.8056927,0,0,0.0,
196,-1.2347797,1.2347797,36.0,31.586,-4.4139996,0,0,0.0,
197,-1.2321705,1.2321705,36.0,31.091692,-4.908308,0,0,0.0,
198,-1.1996692,1.1996692,36.0,31.292307,-4.707693,0,0,0.0,
199,-1.1473733,1.1473733,36.0,31.938768,-4.0612316,0,0,0.0,
200,-1.2260253,1.2260253,37.0,31.636923,-5.363077,0,0,0.0,
201,-1.2716798,1.2716798,38.0,32.307693,-5.6923065,0,0,0.0,
202,-1.3155347,1.3155347,38.0,32.997078,-5.002922,0,0,0.0,
203,-1.1596564,1.1596564,37.0,33.16923,-3.8307686,0,0,0.0,
204,-1.2583805,1.2583805,37.0,35.471386,-1.528614,0,0,0.0,
205,-1.2066437,1.2066437,37.0,36.918156,-0.08184433,0,0,0.0,
206,-1.2561567,1.2561567,38.0,36.10123,-1.8987694,0,0,0.0,
207,-1.2321062,1.2321062,38.0,35.348,-2.6520004,0,0,0.0,
208,-1.3168505,1.3168505,39.0,36.21923,-2.7807693,0,0,0.0,
209,-1.336982,1.336982,39.0,33.846153,-5.1538467,0,0,0.0,
210,-1.355315,1.355315,39.0,34.617847,-4.3821526,0,0,0.0,
211,-1.183935,1.183935,38.0,34.85154,-3.1484604,0,0,0.0,
212,-1.2674443,1.2674443,39.0,35.242615,-3.7573853,0,0,0.0,
213,-1.2052532,1.2052532,38.0,33.671844,-4.3281555,0,0,0.0,
214,-1.2562996,1.2562996,38.0,34.546,-3.4539986,0,0,0.0,
215,-1.2508631,1.2508631,39.0,33.502308,-5.497692,0,0,0.0,
216,-1.3216974,1.3216974,38.0,34.770924,-3.2290764,0,0,0.0,
217,-1.336255,1.336255,37.0,33.855846,-3.1441536,0,0,0.0,
218,-1.3585571,1.3585571,36.0,35.692154,-0.30784607,0,0,0.0,
219,-1.1760424,1.1760424,35.0,43.294155,8.294155,0,0,-0.0,
220,-1.2624215,1.2624215,35.0,45.701847,10.701847,0,0,-0.0,
221,-1.2046748,1.2046748,35.0,50.584614,15.584614,0,0,-0.0,
222,-1.2355008,1.2355008,36.0,41.678463,5.678463,0,0,-0.0,
223,-1.1593617,1.1593617,36.0,47.099075,11.099075,0,0,-0.0,
224,-1.2494121,1.2494121,35.0,46.60754,11.60754,0,0,-0.0,
225,-1.2571856,1.2571856,35.0,44.394924,9.394924,0,0,-0.0,
226,-1.3012539,1.3012539,35.0,43.743847,8.743847,0,0,-0.0,
227,-1.1443336,1.1443336,36.0,44.026768,8.026768,0,0,-0.0,
228,-1.1760138,1.1760138,36.0,30.907846,-5.0921535,0,0,0.0,
229,-1.2283204,1.2283204,36.0,32.519386,-3.4806137,0,0,0.0,
230,-1.2210342,1.2210342,36.0,33.767845,-2.2321548,0,0,0.0,
231,-1.1449796,1.1449796,36.0,37.14,1.1399994,0,0,-0.0,
232,-1.2262552,1.2262552,36.0,37.907845,1.9078445,0,0,-0.0,
233,-1.2181079,1.2181079,35.0,38.667694,3.667694,0,0,-0.0,
234,-1.3195546,1.3195546,32.0,39.07677,7.076771,0,0,-0.0,
235,-1.1411781,1.1411781,32.0,39.819077,7.8190765,0,0,-0.0,
236,-1.1863669,1.1863669,32.0,40.200615,8.200615,0,0,-0.0,
237,-1.2245706,1.2245706,31.0,40.99323,9.993229,0,0,-0.0,
238,-1.2170659,1.2170659,32.0,44.46154,12.46154,0,0,-0.0,
239,-1.1322656,1.1322656,31.0,43.846,12.846001,0,0,-0.0,
240,-1.2138717,1.2138717,31.0,43.03154,12.03154,0,0,-0.0,
241,-1.1918901,1.1918901,31.0,42.17123,11.17123,0,0,-0.0,
242,-1.3039318,1.3039318,31.0,42.046925,11.046925,0,0,-0.0,
243,-1.1447014,1.1447014,31.0,41.25677,10.256771,0,0,-0.0,
244,-1.1743339,1.1743339,30.0,42.649864,12.649864,0,0,-0.0,
245,-1.235148,1.235148,31.0,41.9381,10.938099,0,0,-0.0,
246,-1.1942881,1.1942881,32.0,42.431557,10.431557,0,0,-0.0,
247,-1.1920308,1.1920308,32.0,42.45174,10.45174,0,0,-0.0,
248,-1.2280427,1.2280427,32.0,41.402424,9.402424,0,0,-0.0,
249,-1.1812632,1.1812632,32.0,42.509357,10.509357,0,0,-0.0,
250,-1.2882904,1.2882904,32.0,45.355804,13.355804,0,0,-0.0,
251,-1.1858684,1.1858684,33.0,43.07831,10.078308,0,0,-0.0,
252,-1.1807252,1.1807252,33.0,42.392582,9.392582,0,0,-0.0,
253,-1.2398722,1.2398722,34.0,44.742176,10.742176,0,0,-0.0,
254,-1.1757425,1.1757425,35.0,45.14274,10.142738,0,0,-0.0,
255,-1.1413057,1.1413057,37.0,45.512794,8.5127945,0,0,-0.0,
256,-1.215125,1.215125,37.0,44.95802,7.9580193,0,0,-0.0,
257,-1.1095389,1.1095389,36.0,45.287678,9.287678,0,0,-0.0,
258,-1.1440977,1.1440977,37.0,47.68943,10.68943,0,0,-0.0,
259,-1.0506737,1.0506737,35.0,46.503857,11.503857,0,0,-0.0,
260,-1.0238078,1.0238078,35.0,46.83484,11.834839,0,0,-0.0,
261,-1.0049797,1.0049797,35.0,47.687695,12.687695,0,0,-0.0,
262,-0.7391241,0.7391241,36.0,49.564423,13.564423,0,0,-0.0,
263,-0.86260754,0.86260754,35.0,54.271854,19.271854,0,0,-0.0,
264,-0.92876744,0.92876744,36.0,60.0,24.0,0,0,-0.0,
265,-0.95659876,0.95659876,35.0,60.0,25.0,0,0,-0.0,
266,-1.0839918,1.0839918,35.0,60.0,25.0,0,0,-0.0,
267,-1.0720283,1.0720283,35.0,60.0,25.0,0,0,-0.0,
268,-1.0375103,1.0375103,36.0,60.0,24.0,0,0,-0.0,
269,-0.6111857,0.6111857,38.0,57.701145,19.701145,0,0,-0.0,
270,-0.42388028,0.42388028,39.0,55.883724,16.883724,0,0,-0.0,
271,-0.35099208,0.35099208,39.0,51.800297,12.800297,0,0,-0.0,
272,-0.32617182,0.32617182,35.0,47.24504,12.245041,0,0,-0.0,
273,-0.45229748,0.45229748,35.0,46.881138,11.881138,0,0,-0.0,
274,-0.4706301,0.4706301,36.0,48.98638,12.986382,0,0,-0.0,
275,-0.4702885,0.4702885,35.0,48.133907,13.133907,0,0,-0.0,
276,-0.4872542,0.4872542,35.0,49.256966,14.256966,0,0,-0.0,
277,-0.39006704,0.39006704,34.0,48.944317,14.944317,0,0,-0.0,
278,-0.3517678,0.3517678,29.0,47.49644,18.49644,0,0,-0.0,
279,-0.33074042,0.33074042,28.0,47.330524,19.330524,0,0,-0.0,
280,-0.3260492,0.3260492,28.0,48.715973,20.715973,0,0,-0.0,
281,-0.45377463,0.45377463,30.0,50.670433,20.670433,0,0,-0.0,
282,-0.4787849,0.4787849,31.0,51.364643,20.364643,0,0,-0.0,
283,-0.47094452,0.47094452,31.0,52.391052,21.391052,0,0,-0.0,
284,-0.5246366,0.5246366,32.0,52.319714,20.319714,0,0,-0.0,
285,-0.45980316,0.45980316,32.0,51.330597,19.330597,0,0,-0.0,
286,-0.41558042,0.41558042,32.0,51.868256,19.868256,0,0,-0.0,
287,-0.33373103,0.33373103,33.0,51.881046,18.881046,0,0,-0.0,
288,-0.31733572,0.31733572,34.0,52.989605,18.989605,0,0,-0.0,
289,-0.46751416,0.46751416,35.0,52.401142,17.401142,0,0,-0.0,
290,-0.7229188,0.7229188,34.0,51.786198,17.786198,0,0,-0.0,
291,-0.59278214,0.59278214,33.0,52.25432,19.254318,0,0,-0.0,
292,-0.5024748,0.5024748,34.0,51.8624,17.8624,0,0,-0.0,
293,-0.44308898,0.44308898,33.0,52.598858,19.598858,0,0,-0.0,
294,-0.40866065,0.40866065,33.0,51.76602,18.766022,0,0,-0.0,
295,-0.33585724,0.33585724,34.0,52.391052,18.391052,0,0,-0.0,
296,-0.31860837,0.31860837,33.0,52.202255,19.202255,0,0,-0.0,
297,-0.5159029,0.5159029,34.0,51.325912,17.325912,0,0,-0.0,
298,-0.7609468,0.7609468,33.0,51.52633,18.526329,0,0,-0.0,
299,-0.29805157,0.29805157,33.0,51.72999,18.729988,0,0,-0.0,
300,-0.49781004,0.49781004,35.0,51.232952,16.232952,0,0,-0.0,
301,-0.44295183,0.44295183,35.0,51.51588,16.51588,0,0,-0.0,
302,-0.40921542,0.40921542,34.0,51.776287,17.776287,0,0,-0.0,
303,-0.46051773,0.46051773,34.0,52.1958,18.1958,0,0,-0.0,
304,-0.5425304,0.5425304,35.0,52.821373,17.821373,0,0,-0.0,
305,-0.5920115,0.5920115,35.0,52.279846,17.279846,0,0,-0.0,
306,-0.520013,0.520013,35.0,54.978077,19.978077,0,0,-0.0,
307,-0.7033147,0.7033147,35.0,58.776264,23.776264,0,0,-0.0,
308,-0.7351547,0.7351547,36.0,57.755325,21.755325,0,0,-0.0,
309,-0.692633,0.692633,36.0,58.995323,22.995323,0,0,-0.0,
310,-0.6383881,0.6383881,36.0,59.235485,23.235485,0,0,-0.0,
311,-0.4912563,0.4912563,36.0,58.23958,22.239578,0,0,-0.0,
312,-0.4976249,0.4976249,37.0,57.901398,20.901398,0,0,-0.0,
313,-0.6197351,0.6197351,39.0,58.871544,19.871544,0,0,-0.0,
314,-0.18478371,0.18478371,39.0,50.93706,11.937061,0,0,-0.0,
315,-0.2777216,0.2777216,40.0,50.262505,10.262505,0,0,-0.0,
316,-0.20454961,0.20454961,40.0,49.533413,9.533413,0,0,-0.0,
317,-0.21465896,0.21465896,40.0,46.916725,6.916725,0,0,-0.0,
318,-0.19511943,0.19511943,38.0,46.802147,8.802147,0,0,-0.0,
319,-0.17415759,0.17415759,38.0,47.52815,9.528149,0,0,-0.0,
320,-0.13539931,0.13539931,39.0,48.612816,9.612816,0,0,-0.0,
321,-0.1237673,0.1237673,40.0,49.236504,9.236504,0,0,-0.0,
322,-0.18822046,0.18822046,39.0,48.745766,9.745766,0,0,-0.0,
323,-0.318252,0.318252,39.0,47.321087,8.321087,0,0,-0.0,
324,-0.38429058,0.38429058,40.0,46.89876,6.8987617,0,0,-0.0,
325,-0.5728252,0.5728252,40.0,46.089573,6.089573,0,0,-0.0,
326,-0.58242756,0.58242756,40.0,44.107822,4.1078224,0,0,-0.0,
327,-0.454549,0.454549,40.0,44.662903,4.662903,0,0,-0.0,
328,-0.3064347,0.3064347,39.0,44.5409,5.540901,0,0,-0.0,
329,-0.38274315,0.38274315,39.0,44.690754,5.690754,0,0,-0.0,
330,-0.5202423,0.5202423,39.0,45.471294,6.4712944,0,0,-0.0,
331,-0.41642824,0.41642824,40.0,43.584423,3.584423,0,0,-0.0,
332,-0.20482193,0.20482193,40.0,42.766693,2.766693,0,0,-0.0,
333,-0.4211203,0.4211203,40.0,41.850445,1.8504448,0,0,-0.0,
334,-0.38143966,0.38143966,40.0,41.223183,1.2231827,0,0,-0.0,
335,-0.48090562,0.48090562,39.0,41.412735,2.412735,0,0,-0.0,
336,-0.44927868,0.44927868,39.0,40.899635,1.8996353,0,0,-0.0,
337,-0.36143363,0.36143363,40.0,40.932983,0.9329834,0,0,-0.0,
338,-0.29942316,0.29942316,40.0,41.19027,1.1902695,0,0,-0.0,
339,-0.11549775,0.11549775,40.0,41.53281,1.5328102,0,0,-0.0,
340,-0.17963926,0.17963926,39.0,41.302048,2.3020477,0,0,-0.0,
341,-0.14645204,0.14645204,40.0,40.75358,0.7535782,0,0,-0.0,
342,-0.42204896,0.42204896,40.0,40.777374,0.77737427,0,0,-0.0,
343,-0.52461547,0.52461547,40.0,40.34183,0.3418312,0,0,-0.0,
344,-0.48792946,0.48792946,40.0,40.375835,0.37583542,0,0,-0.0,
345,-0.40149927,0.40149927,40.0,40.24299,0.24298859,0,0,-0.0,
346,-0.33310357,0.33310357,40.0,40.704185,0.7041855,0,0,-0.0,
347,-0.12451348,0.12451348,39.0,40.65479,1.654789,0,0,-0.0,
348,-0.43637785,0.43637785,39.0,41.36219,2.3621902,0,0,-0.0,
349,-0.5852062,0.5852062,39.0,40.84695,1.8469505,0,0,-0.0,
350,-0.5781973,0.5781973,39.0,40.798733,1.7987328,0,0,-0.0,
351,-0.6540941,0.6540941,39.0,40.36666,1.3666611,0,0,-0.0,
352,-0.72943413,0.72943413,39.0,40.506634,1.5066338,0,0,-0.0,
353,-0.6717339,0.6717339,40.0,40.400494,0.40049362,0,0,-0.0,
354,-0.57891285,0.57891285,40.0,39.680946,-0.31905365,0,0,0.0,
355,-0.57367086,0.57367086,40.0,39.382225,-0.61777496,0,0,0.0,
356,-0.6478208,0.6478208,40.0,38.970726,-1.029274,0,0,0.0,
357,-0.4557484,0.4557484,39.0,35.262863,-3.7371368,0,0,0.0,
358,-0.5255547,0.5255547,38.0,35.104588,-2.8954124,0,0,0.0,
359,-0.6446075,0.6446075,39.0,34.896797,-4.103203,0,0,0.0,
360,-0.52404493,0.52404493,39.0,35.275723,-3.7242775,0,0,0.0,
361,-0.259276,0.259276,39.0,35.77051,-3.2294884,0,0,0.0,
362,-0.23969014,0.23969014,38.0,35.80078,-2.1992188,0,0,0.0,
363,-0.45842722,0.45842722,39.0,35.787476,-3.2125244,0,0,0.0,
364,-0.81085783,0.81085783,39.0,36.06456,-2.93544,0,0,0.0,
365,-0.5561691,0.5561691,39.0,36.17908,-2.820919,0,0,0.0,
366,-0.6640642,0.6640642,39.0,36.530865,-2.4691353,0,0,0.0,
367,-0.7838839,0.7838839,39.0,36.0263,-2.9737015,0,0,0.0,
368,-0.62383455,0.62383455,38.0,36.023754,-1.9762459,0,0,0.0,
369,-0.2674596,0.2674596,39.0,35.92593,-3.07407,0,0,0.0,
370,-0.22655948,0.22655948,40.0,36.004063,-3.9959373,0,0,0.0,
371,-0.7218619,0.7218619,40.0,35.51257,-4.4874306,0,0,0.0,
372,-0.6826125,0.6826125,40.0,35.38701,-4.6129913,0,0,0.0,
373,-0.64710075,0.64710075,39.0,35.55667,-3.4433289,0,0,0.0,
374,-0.5444484,0.5444484,39.0,35.684338,-3.3156624,0,0,0.0,
375,-0.6703889,0.6703889,38.0,35.58991,-2.4100914,0,0,0.0,
376,-0.76459664,0.76459664,37.0,35.83897,-1.1610298,0,0,0.0,
377,-0.76051277,0.76051277,37.0,35.641354,-1.3586464,0,0,0.0,
378,-0.69896823,0.69896823,37.0,35.53211,-1.4678917,0,0,0.0,
379,-0.72495115,0.72495115,37.0,35.246334,-1.7536659,0,0,0.0,
380,-0.7026214,0.7026214,37.0,35.353214,-1.6467857,0,0,0.0,
381,-0.66322166,0.66322166,37.0,35.246418,-1.753582,0,0,0.0,
382,-0.5466654,0.5466654,37.0,35.07461,-1.9253883,0,0,0.0,
383,-0.6665606,0.6665606,37.0,35.08337,-1.9166298,0,0,0.0,
384,-0.777338,0.777338,37.0,35.165047,-1.8349533,0,0,0.0,
385,-0.7831866,0.7831866,37.0,35.194588,-1.8054123,0,0,0.0,
386,-0.7123746,0.7123746,36.0,35.17771,-0.8222885,0,0,0.0,
387,-0.74817103,0.74817103,36.0,35.534428,-0.46557236,0,0,0.0,
388,-0.73175114,0.73175114,36.0,35.671497,-0.32850266,0,0,0.0,
389,-0.68671757,0.68671757,37.0,35.77911,-1.22089,0,0,0.0,
390,-0.5813401,0.5813401,37.0,35.578075,-1.4219246,0,0,0.0,
391,-0.7018733,0.7018733,36.0,35.516403,-0.4835968,0,0,0.0,
392,-0.70202,0.70202,36.0,35.489914,-0.51008606,0,0,0.0,
393,-0.76426715,0.76426715,36.0,35.451847,-0.5481529,0,0,0.0,
394,-0.7845882,0.7845882,36.0,35.633987,-0.36601257,0,0,0.0,
395,-0.80505586,0.80505586,36.0,35.651287,-0.34871292,0,0,0.0,
396,-0.8026102,0.8026102,36.0,35.493034,-0.50696564,0,0,0.0,
397,-0.7319209,0.7319209,36.0,35.469406,-0.5305939,0,0,0.0,
398,-0.75352305,0.75352305,36.0,35.41547,-0.5845299,0,0,0.0,
399,-0.7129852,0.7129852,36.0,35.41265,-0.58734894,0,0,0.0,
400,-0.7485963,0.7485963,36.0,35.529846,-0.4701538,0,0,0.0,
401,-0.79392785,0.79392785,36.0,35.441986,-0.5580139,0,0,0.0,
402,-0.84815943,0.84815943,36.0,35.638866,-0.36113358,0,0,0.0,
403,-0.8640345,0.8640345,36.0,35.5796,-0.4203987,0,0,0.0,
404,-0.74901503,0.74901503,35.0,35.62431,0.62430954,0,0,-0.0,
405,-0.63571435,0.63571435,35.0,35.44374,0.44374084,0,0,-0.0,
406,-0.7089769,0.7089769,35.0,35.31038,0.31037903,0,0,-0.0,
407,-0.80986214,0.80986214,35.0,35.49381,0.49380875,0,0,-0.0,
408,-0.81942797,0.81942797,35.0,35.458755,0.4587555,0,0,-0.0,
409,-0.9006128,0.9006128,35.0,35.45141,0.4514084,0,0,-0.0,
410,-0.9647383,0.9647383,35.0,35.58646,0.5864601,0,0,-0.0,
411,-1.0335898,1.0335898,35.0,35.500748,0.5007477,0,0,-0.0,
412,-0.69867927,0.69867927,35.0,35.36825,0.3682518,0,0,-0.0,
413,-0.63408923,0.63408923,35.0,35.34922,0.34922028,0,0,-0.0,
414,-0.70765346,0.70765346,36.0,35.37181,-0.6281891,0,0,0.0,
415,-0.821747,0.821747,36.0,35.64132,-0.35868073,0,0,0.0,
416,-0.8392014,0.8392014,36.0,35.440548,-0.55945206,0,0,0.0,
417,-0.92796403,0.92796403,36.0,35.87947,-0.120529175,0,0,0.0,
418,-0.9683972,0.9683972,36.0,36.325928,0.32592773,0,0,-0.0,
419,-1.0533469,1.0533469,36.0,36.542175,0.5421753,0,0,-0.0,
420,-0.70394117,0.70394117,36.0,35.979015,-0.02098465,0,0,0.0,
421,-0.6279974,0.6279974,36.0,36.04807,0.048069,0,0,-0.0,
422,-0.70072615,0.70072615,36.0,35.860394,-0.13960648,0,0,0.0,
423,-0.8537728,0.8537728,36.0,36.29535,0.29534912,0,0,-0.0,
424,-0.86884195,0.86884195,36.0,36.49982,0.4998207,0,0,-0.0,
425,-0.9083188,0.9083188,36.0,36.51762,0.5176201,0,0,-0.0,
426,-0.90421104,0.90421104,36.0,36.368877,0.3688774,0,0,-0.0,
